dataset,id,fp_sol,Address,SolidityVersion,property,SWC,DASP
SolidiFI,Unhandled-Exceptions-10,ea096063d63d26cc1cccfb57d4814bf9,,0.6.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-1,e56035bd20f238cb9c51827929568f6b,,0.6.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-11,c3e8accae894031973612246f30e22e0,,0.5.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-12,371935dbe8b36030c74ed8a5499be75a,,0.6.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-10,6ecd155721fbaf6bb1d37261a16028b5,,0.6.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-11,a0fa497167ef340db53687536ba2ef6c,,0.5.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-13,c6b8e96318dcdae39397fab04d3f8311,,0.6.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-13,f7b9c311f155b5ce7ff162bb6ccd7d82,,0.6.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-40,35772953c0bbc2bb7d9be48050c7fc87,,0.5.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-14,6f18a424c9315bce4bc9cbe0701afcb5,,0.5.1,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-14,d8ac5210061a3934cc9719e6a7767871,,0.5.1,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-15,fadb197a67f888e905854b7ead2331a1,,0.5.7,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-39,f04749c83261ae0dcba99d1590d42136,,0.5.10,['tx.origin'],[115],[2]
SolidiFI,Unhandled-Exceptions-15,7c768acd1a6aaceeb2608de8d68bdc9e,,0.5.7,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-16,eb98fd734701d6fbd6a0f61b3423030e,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-17,8096e68d25d119fccd73b19cb22a7e8f,,0.5.6,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-16,512452623f798d3e6d048296a8c14bbd,,0.5.11,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-17,d9355e7c9a5f06980bc4f57ff8013e3f,,0.5.6,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-18,a640ca86a040806ad08144fdd13a268e,,0.5.9,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-4,1fbdf5bef07a78ed5671d580eaa96918,,0.6.0,['tx.origin'],[115],[2]
SolidiFI,Timestamp-Dependency-19,46f4c0ae675e251931dfa2ee6556b035,,0.5.1,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-40,4266c5a3f41b2a73c93050bbec1db7a5,,0.5.0,['tx.origin'],[115],[2]
SolidiFI,tx.origin-41,83b71e57d597fe7145e112a2504e4963,,0.6.0,['tx.origin'],[115],[2]
SolidiFI,Timestamp-Dependency-2,25ecaf43663af0ab0868ad0cb3d8e6f9,,0.5.1,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-21,98e3701be8a33b1a83c248e2cb7bee36,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-18,8dcee0422cc41adfd99e6386982a8df1,,0.5.9,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-22,0dbc325aa6f6923e3a4a925e3830c38a,,0.5.1,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-42,bc4766ad8fa85552be66a94d3e21c639,,0.5.11,['tx.origin'],[115],[2]
SolidiFI,Timestamp-Dependency-23,fbd7c25f827cacfe7fc9c532ce23e962,,0.5.2,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-24,57126087edbd693976ca7cf99db8dbfd,,0.5.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-43,1277006e5ed70091eab8a8371950f2d1,,0.5.0,['tx.origin'],[115],[2]
SolidiFI,Unhandled-Exceptions-19,2852538c6e5131cc5fcc9ac58a74e5cf,,0.5.1,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-2,73f8c19a1c36b10c33493b08e6807053,,0.5.1,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-25,36894fdeed07633393fffdf5fb01b89b,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-20,d54d9d7b61cef6e1d8b15fc785b106be,,0.5.10,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-26,ba398b0756615ac6deb5f6b75e166043,,0.5.2,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-21,af9e16b307ac68a75910a123c24fdb75,,0.5.11,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-27,e4656d8f10a5942639965e61629f320a,,0.5.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-28,cd456e25f831bd62a20244dc3835aaa1,,0.5.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-22,84dd18c7db72bd8d5a4f284d73c5c343,,0.5.1,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-9,78c77d038abdb62fcf47689f475c6104,,0.6.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-23,b9278412bff790d789cfa453108f4e10,,0.5.2,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unchecked-Send-1,22ac04e7328e9ef0e4eef6cb20f7ce20,,0.6.0,['Unchecked-Send'],[105],[2]
SolidiFI,tx.origin-44,42a336f711ffdee5c587e230f9716a0b,,0.5.0,['tx.origin'],[115],[2]
SolidiFI,Unhandled-Exceptions-24,62c14d82b7a42fd5f5cca955743fffc7,,0.5.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unchecked-Send-10,47bab21aae069ecd13c52ba646456f39,,0.6.0,['Unchecked-Send'],[105],[2]
SolidiFI,tx.origin-45,dfbfe24fb3acc23c2430ae3919e5bc31,,0.5.11,['tx.origin'],[115],[2]
SolidiFI,Unchecked-Send-11,c7ddafd6b4e97eef724606d4d0734680,,0.5.0,['Unchecked-Send'],[105],[2]
SolidiFI,Unchecked-Send-12,8b2450b8ebcddaa8b0514caaa289d554,,0.6.0,['Unchecked-Send'],[105],[2]
SolidiFI,Unhandled-Exceptions-25,a3fa83901db097795b05ac7392f08b91,,0.5.11,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-26,4f0ca43c1a21b93e19cb058ce8ff6397,,0.5.2,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-29,170efd3c08dd99667ce0bafd8e9ef6e3,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-3,409cb8dd440df2cf7e3c0520444871dd,,0.5.1,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-46,eadd1dec2e8e88794da13cef9775a37a,,0.6.0,['tx.origin'],[115],[2]
SolidiFI,tx.origin-47,fbcbee18243c2cc098af9facd2236fee,,0.5.11,['tx.origin'],[115],[2]
SolidiFI,Unhandled-Exceptions-27,d4cc986289fea5a415196e8f598143db,,0.5.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-30,e16849d8ef91427828b96880539f2f0b,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-48,e1d0af6b9277b8e398437f0d1b6cfb41,,0.5.11,['tx.origin'],[115],[2]
SolidiFI,tx.origin-49,962aa4916051cb8bfb4c2536b1dc7759,,0.5.11,['tx.origin'],[115],[2]
SolidiFI,Unhandled-Exceptions-28,8e5e2324dab1e86771e32db702221e8d,,0.5.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-31,677d5c30695e47f5f39e18aafd26086b,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-38,c43e84e2949f1f374bee86a12b7699f7,,0.5.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-32,f6734f638e53f58f91263252d5471c3c,,0.5.7,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-33,254b01ed37a09e85ceddd48aa6ff12ff,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-39,5b352add28afe6ea49f1fda92884f873,,0.5.10,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-34,3cf41c302d0dae3f2190abcd7d832f0a,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-5,5f885802b7da35fef0c396252310a653,,0.6.0,['tx.origin'],[115],[2]
SolidiFI,Unhandled-Exceptions-29,cb01d4e260c5a26df17ff348a50e6d3e,,0.5.11,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-3,6365ced6cd4da98ecc8235551b01c1b9,,0.5.1,['Unhandled-Exceptions'],[104],[4]
SolidiFI,tx.origin-50,617fb6c2d53e5623d63f99059bcfc673,,0.5.11,['tx.origin'],[115],[2]
SolidiFI,Timestamp-Dependency-35,a696d412e415e513d624a03221018d60,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-37,a977641d9816726f0a3d66502adeff48,,0.5.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-38,419b13b30f0a964ccf24286985c56031,,0.5.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-30,a3a7cfb4593ae9ba54c03ba0f52dee06,,0.5.11,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-4,796130bea0e92bd03923f7c797983c39,,0.6.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-39,4190feb5d4ce14bf8539d05bb5082aee,,0.5.10,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-6,efcc82e36c50ae63d987f95515d36a25,,0.5.8,['tx.origin'],[115],[2]
SolidiFI,tx.origin-7,b4551d6736518b790e50538c256f528c,,0.5.8,['tx.origin'],[115],[2]
SolidiFI,Unhandled-Exceptions-40,41c6b2adea1bc399854e620d7b2fcfe3,,0.5.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-41,2b60355da7cd55540c12bf1e56eb9f54,,0.6.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-42,fd440ad61fe8561629c007df15364589,,0.5.11,['Unhandled-Exceptions'],[104],[4]
SolidiFI,tx.origin-8,97b472f0dd37ce52a2cf6328e7fa784a,,0.6.0,['tx.origin'],[115],[2]
SolidiFI,Timestamp-Dependency-41,bd8fb94ce68305d53b7cb2378211008b,,0.6.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-31,9eea2ea4b8b8ab4c4141caed4f3ddd1a,,0.5.11,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-42,e23fb1c5fe80a13c5134ae52d9d56e2a,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-32,0f77d5a3a5121cabb56b39ee1e11aac4,,0.5.7,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-43,3318261750ec0280d9552f795c5cc22e,,0.5.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-44,57135c995bd574191e2172bac7baf110,,0.5.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-9,2a4a49fa4b5679c8c4252325dd550a01,,0.6.0,['tx.origin'],[115],[2]
SolidiFI,tx.origin-33,cd6c4a3a8eba34e4dd633dbd3fdf56a4,,0.5.11,['tx.origin'],[115],[2]
SolidiFI,Timestamp-Dependency-45,6ff3f276e05c6d074f0a187cca966738,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-47,160b5628c19386cb7ca4da92e9da26f0,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-48,947f5dca1570a75b425b9971ae9ca2db,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-49,e97095d817a8c31fc516a7c82778eb11,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-5,196fdafa09f4801b6d5ff867976a19c3,,0.6.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-33,4280a195fd3bff848f0fdba6c3d53f05,,0.5.11,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-34,7c7ee1f000f6b81c0640bbbc66a0be48,,0.5.11,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-35,7f1cb43dfa46b3d2759d20c21dd9df6e,,0.5.11,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-50,d2c1ef0f9a029ffbc83057186c0ad6bc,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-7,b6f710c491587593452e97b5e0e61591,,0.5.8,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-8,8fb5d1519ed4f233f2842a1311fb6c4b,,0.6.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Overflow-Underflow-15,1cf130ed8e308a1667380df4f5484b8f,,0.5.7,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-24,8da0f2be5480369b8760a9cf6db0c6f0,,0.5.0,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-25,c26f124badb3b7c335a0ecf0008d7664,,0.5.11,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-16,c9955f0b5d7553e55284fa7e82017c1e,,0.5.11,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-26,271cb70894d8d948500ed3548ed33925,,0.5.2,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-17,2130c1d63bf4b83ef1554ce5a233ed74,,0.5.6,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-18,42f7ca44d46d231688c465ea71f64d5e,,0.5.9,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-19,67200292fb68982fb958ca8524e05a3e,,0.5.1,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-27,3f71347b465b129d12a24b54ac5b465d,,0.5.0,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-2,b9791537081b1cd34088e89ab81f3409,,0.5.1,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-28,33d8fe36cf63471b20849e45701b3813,,0.5.0,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-29,4d326e34683da42bfc493fcca631cb1d,,0.5.11,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-1,784bb31914dbcfe60b6579b0d148d020,,0.6.0,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-10,758626dd5c9edcb24b8d02bdcd696c35,,0.6.0,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-11,8ebba8c77bace0a28a583bd0e3e358aa,,0.5.0,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-12,b7b48660c4fcc5a1fa65b71ef39203ad,,0.6.0,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-13,7adb7c42dabaf12602a755e45f2722da,,0.6.0,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-14,df5b65dee07e55ec60d755a8f5ff9f1f,,0.5.1,['Overflow-Underflow'],[101],[3]
