id,Tools,DASP,1,1_AtLeastOne,1_Majority,1_Threshold,2,2_AtLeastOne,2_Majority,2_Threshold,3,3_AtLeastOne,3_Majority,3_Threshold,4,4_AtLeastOne,4_Majority,4_Threshold,5,5_AtLeastOne,5_Majority,5_Threshold,6,6_AtLeastOne,6_Majority,6_Threshold,7,7_AtLeastOne,7_Majority,7_Threshold,8,8_AtLeastOne,8_Majority,8_Threshold,9,9_AtLeastOne,9_Majority,9_Threshold,10,10_AtLeastOne,10_Majority,10_Threshold
1fbdf5bef07a78ed5671d580eaa96918,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[8.0, 2, 10.0, 4]","[0, 0, 0]",0,0,0,"[0, 1, 0, 1, 1]",1,1,1,"[0, 0]",0,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1]",1,1,1,[],,,,"[0, 1, 1, 1]",1,1,1
1fccc49820463b6455a167ee50fbdebd,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 2.0, 3, 5.0, 8.0, 10.0]","[0, 1, 0]",1,0,0,"[0, 0, 0, 1, 0, 1]",1,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 1, 1]",1,1,1,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1]",1,1,1,[],,,,"[0, 1, 1, 1]",1,1,1
1ff0e80d13c4b745b35c863a71f92e50,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[2.0, 10.0, 4.0]","[0, 0, 0]",0,0,0,"[0, 0, 1, 1, 0, 0]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 1, 1]",1,1,1,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1, 1]",1,0,1
1ff55f2d67ef8e7227557afede933311,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[2.0, 10.0]","[0, 0, 0]",0,0,0,"[1, 0, 0, 0, 1, 1]",1,0,1,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
2000e562b993f759d1fbd9e441af4dda,"['MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[8, 1, 10.0]","[0, 1]",1,0,1,"[0, 0, 0, 0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 0]",0,0,0,[],,,,"[1, 1]",1,1,1,[],,,,"[0, 1, 1]",1,1,1
200348aa3e402b99db035a6c79936461,"['Semgrep', 'MAIAN', 'Solhint', 'Mythril']",[10.0],"[0, 0]",0,0,0,"[0, 0, 0, 0]",0,0,0,[0],0,0,0,"[0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 0]",0,0,0,[],,,,"[0, 0]",0,0,0,[],,,,"[0, 1, 1]",1,1,1
20400850daaa1b6b70f946f8eb84df63,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[3.0, 2.0, 10.0]","[0, 0, 0]",0,0,0,"[1, 0, 0, 1, 0, 1]",1,0,1,"[0, 1, 1]",1,1,1,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
2053861ae254da764cc355c599c738fb,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[10.0, 2.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 1, 0]",1,0,0,"[0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
207a94d45ef3759b3c256f2eca789e8a,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 2.0, 5.0, 8.0, 10]","[0, 1, 0]",1,0,0,"[0, 0, 0, 1, 0]",1,0,0,"[0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 1, 0]",1,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1]",1,1,1,[],,,,"[1, 1, 1, 1]",1,1,1
20d4b7494449e2d99bdb6cab2c907f8f,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[10.0, 3.0, 5.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 0, 0, 0]",0,0,0,"[0, 1, 1]",1,1,1,"[0, 0, 0]",0,0,0,"[0, 1, 0]",1,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
20e0af360932a053a4ce6242c97dedb8,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[10.0, 2]","[0, 0, 0]",0,0,0,"[0, 0, 0, 0, 1]",1,0,0,"[0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1, 1]",1,0,1
20e59e5e3c572f2ca9615794ce9420af,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 10.0]","[0, 1, 1]",1,1,1,"[0, 0, 0, 0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
20e72cb95d983104a0963965538d7243,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[10.0, 2.0, 4.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 1, 0]",1,0,0,"[0, 0]",0,0,0,"[0, 1, 1]",1,1,1,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
2130c1d63bf4b83ef1554ce5a233ed74,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[2.0, 3, 5.0, 8.0, 10.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 1, 0, 1]",1,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 1, 0]",1,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1]",1,1,1,[],,,,"[0, 1, 1, 1]",1,1,1
213ac78de52b1d5b73222a4e647269ac,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[10.0, 3.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 0, 0]",0,0,0,"[0, 1]",1,0,1,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
21696030663934632d50ff16763f0b02,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 3, 6.0, 8.0, 10.0]","[0, 1, 1]",1,1,1,"[0, 0, 0, 0, 0, 0]",0,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 1, 1]",1,1,1,[],,,,"[0, 1, 1]",1,1,1,[],,,,"[0, 1, 1, 1]",1,1,1
21710e27b1c3edac6f77eab471f72c08,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 2.0, 3, 4.0, 5, 10.0]","[0, 1, 0]",1,0,0,"[0, 0, 0, 1, 0, 0]",1,0,0,"[0, 0, 1]",1,0,0,"[0, 1, 0]",1,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
2233572df7d303e2c07807a96a9d719e,"['Slither', 'MAIAN', 'VeriSmart', 'Mythril', 'Semgrep']","[1.0, 2.0, 3.0, 5.0, 8.0, 10.0]","[0, 1]",1,0,1,"[0, 0, 0, 1, 1]",1,0,0,"[0, 1, 1]",1,1,1,"[0, 0]",0,0,0,"[0, 1]",1,0,1,"[0, 0]",0,0,0,[],,,,"[0, 1]",1,0,1,[],,,,"[0, 1, 1]",1,1,1
223c13af348bf2f03ebc84cf49708349,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[8, 10, 5.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[1, 1, 0]",1,1,1,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1]",1,0,0,[],,,,"[1, 1, 1, 1]",1,1,1
223f15405fd0de3af7930a3a3e831efe,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[8, 1, 10]","[0, 0, 1]",1,0,0,"[0, 0, 0, 0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1]",1,0,0,[],,,,"[1, 1, 1, 1]",1,1,1
22694af690cc92b66e8e52de58817bd4,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 10.0, 4.0, 5.0]","[0, 1, 0]",1,0,0,"[0, 0, 0, 0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 1, 1]",1,1,1,"[1, 0, 0]",1,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
22a40766e884da7c8bf43e353b7ac448,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[10.0, 4.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 1, 1]",1,1,1,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
22ac04e7328e9ef0e4eef6cb20f7ce20,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[2.0, 10.0]","[0, 0, 0]",0,0,0,"[1, 0, 0, 1, 0]",1,0,0,"[0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
22bc0231c2d4e19d42c82c6435d51bd8,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']",[10.0],"[0, 0, 0]",0,0,0,"[0, 0, 0, 0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1, 1]",1,0,1
22dd83f9ff98f87ccd30bb50dcb18b4b,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 2, 3, 4, 5.0, 10.0]","[0, 1, 1]",1,1,1,"[0, 0, 0, 0, 0, 1]",1,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 1]",1,0,0,"[0, 1, 1]",1,1,1,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
22fc1f0341e063e69a7757e8ce96d153,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[2.0, 10.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 1, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1, 1]",1,0,1
23314beb8cf29c2f4ccdd7daadb6222e,"['Semgrep', 'MAIAN', 'Solhint', 'Mythril']","[10.0, 5.0]","[0, 0]",0,0,0,"[0, 0, 0, 0]",0,0,0,[0],0,0,0,"[0, 0]",0,0,0,"[1, 0]",1,0,1,"[0, 0]",0,0,0,[],,,,"[0, 0]",0,0,0,[],,,,"[0, 1, 1]",1,1,1
235f2a0a01a57075c2ee55316e94f26e,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[8.0, 2.0, 10.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 1, 0]",1,0,0,"[0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1]",1,1,1,[],,,,"[0, 0, 1, 1]",1,0,1
238fa6d9cd9242cb58224ccc222fe6a1,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[2.0, 10.0]","[0, 0, 0]",0,0,0,"[1, 0, 0, 1, 0, 1]",1,0,1,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
239f8598d491246257f12b035761a11c,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 3.0, 4.0, 5.0, 8.0, 10.0]","[0, 1, 1]",1,1,1,"[0, 0, 0, 0, 0, 0]",0,0,0,"[0, 1, 1]",1,1,1,"[0, 1, 1]",1,1,1,"[0, 1, 0]",1,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1]",1,1,1,[],,,,"[0, 1, 1, 1]",1,1,1
23a3cb62fda4329258d822b9666cf64b,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 2.0, 4.0, 8, 10]","[0, 1, 0]",1,0,0,"[0, 0, 0, 1, 0, 0]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 1, 1]",1,1,1,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1]",1,0,0,[],,,,"[1, 1, 1, 1]",1,1,1
23ab3ede29610bd47e71137a5018158e,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[10.0, 2.0, 3, 5]","[0, 0, 0]",0,0,0,"[1, 0, 0, 1, 0, 1]",1,0,1,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1, 1]",1,0,1
23c3d45b9850f875e28bc9a94b6dfcb4,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 10, 2.0, 4.0]","[0, 1, 1]",1,1,1,"[0, 0, 0, 1, 0]",1,0,0,"[0, 0]",0,0,0,"[0, 1, 0]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[1, 1, 1, 1]",1,1,1
23cdcd6d3e6ea50e02950ca2383949f3,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 2.0, 3, 4.0, 8.0, 10.0]","[0, 1, 0]",1,0,0,"[0, 0, 0, 1, 0, 1]",1,0,0,"[0, 0, 1]",1,0,0,"[0, 1, 0]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1]",1,1,1,[],,,,"[0, 1, 1, 1]",1,1,1
240a616e476949c576890ec80badfc2f,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[10.0, 3, 5.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 0, 0, 0]",0,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[1, 0, 1]",1,1,1,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
244dae4d20ed64a10f8c412410b0c541,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 2.0, 3, 4.0, 8.0, 10.0]","[0, 1, 0]",1,0,0,"[0, 0, 0, 1, 1, 1]",1,0,1,"[0, 0, 1]",1,0,0,"[0, 1, 1]",1,1,1,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1]",1,1,1,[],,,,"[0, 1, 1, 1]",1,1,1
24673a9442923184ce224f682e454f21,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 10.0, 2.0, 4.0]","[0, 1, 0]",1,0,0,"[0, 0, 0, 1, 0]",1,0,0,"[0, 0]",0,0,0,"[0, 1, 1]",1,1,1,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
246cda85b71ea82251323cce2809dbe3,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[8, 2.0, 10.0, 3]","[0, 0, 0]",0,0,0,"[0, 0, 0, 1, 0, 1]",1,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1]",1,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
247b3fa1cda607f4deeaafbae42a024b,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[3, 2, 10.0, 6]","[0, 0, 0]",0,0,0,"[0, 0, 0, 0, 0, 1]",1,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[1, 0, 0]",1,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1, 1]",1,0,1
2484e44d0b37c2d9ac67f865e1d4a4da,"['Semgrep', 'MAIAN', 'Solhint', 'Mythril']","[8, 10.0, 6]","[0, 0]",0,0,0,"[0, 0, 0, 0]",0,0,0,[0],0,0,0,"[0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 1]",1,0,1,[],,,,"[0, 1]",1,0,1,[],,,,"[0, 1, 1]",1,1,1
24b1d5da3702313312718bdaeb86f28d,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 2.0, 4, 5.0, 8.0, 10.0]","[0, 1, 0]",1,0,0,"[0, 0, 0, 1, 0]",1,0,0,"[0, 0]",0,0,0,"[0, 0, 1]",1,0,0,"[1, 0, 1]",1,1,1,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1]",1,1,1,[],,,,"[0, 1, 1, 1]",1,1,1
24c612cdf8860794850d30294478465f,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[8, 10.0, 3]","[0, 0, 0]",0,0,0,"[0, 0, 0, 0, 0, 0]",0,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[1, 1, 1]",1,1,1,[],,,,"[0, 1, 1, 1]",1,1,1
24d4b9e3b066487e442c7820cfb1c087,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[2.0, 10.0, 4]","[0, 0, 0]",0,0,0,"[0, 0, 0, 1, 0]",1,0,0,"[0, 0]",0,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1, 1]",1,0,1
24dd282780ea1101e99d9cfb870a0be1,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[2, 3.0, 5.0, 8.0, 10.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 0, 0, 1]",1,0,0,"[0, 1, 1]",1,1,1,"[0, 0, 0]",0,0,0,"[0, 1, 0]",1,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1]",1,1,1,[],,,,"[0, 1, 1, 1]",1,1,1
24e18c72fa5d744951c4e5fb8dc88585,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 2.0, 5, 8, 10.0]","[0, 1, 0]",1,0,0,"[0, 0, 0, 1, 0]",1,0,0,"[0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1]",1,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
24e275cd428302d00544503d940ffdd0,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[2.0, 10.0, 3]","[0, 0, 0]",0,0,0,"[0, 0, 0, 1, 0, 0]",1,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
24fa8ab77d6169c57bec88eeee5c23cd,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[10.0, 3, 5.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 0, 0, 0]",0,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[1, 0, 1]",1,1,1,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1, 1]",1,0,1
251488856f4508e81cddb3f74472609e,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 2.0, 4.0, 5, 10.0]","[0, 1, 0]",1,0,0,"[0, 0, 0, 1, 0]",1,0,0,"[0, 0]",0,0,0,"[0, 1, 0]",1,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1, 1]",1,0,1
254b01ed37a09e85ceddd48aa6ff12ff,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 2.0, 3, 6.0, 8.0, 10.0]","[0, 1, 1]",1,1,1,"[0, 0, 0, 1, 0, 1]",1,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 1, 0]",1,0,0,[],,,,"[0, 1, 1]",1,1,1,[],,,,"[0, 1, 1, 1]",1,1,1
2568a6115e0d55f9999caffdcee026ff,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[8, 2.0, 10.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 1, 1]",1,0,0,"[0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1]",1,0,0,[],,,,"[0, 0, 1, 1]",1,0,1
257a376ef76f8a57ef0160de3e272342,"['Semgrep', 'MAIAN', 'Solhint', 'Mythril']",[10.0],"[0, 0]",0,0,0,"[0, 0, 0, 0]",0,0,0,[0],0,0,0,"[0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 0]",0,0,0,[],,,,"[0, 0]",0,0,0,[],,,,"[0, 1, 1]",1,1,1
2596839d2345f66c2722d4cfed4eec5e,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']",[10.0],"[0, 0, 0]",0,0,0,"[0, 0, 0, 0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 1, 1]",1,0,1
25b97750b535cd33a76ac258e8342ff8,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 2.0, 3, 5.0, 6.0, 10.0]","[0, 1, 1]",1,1,1,"[0, 0, 0, 1, 0, 1]",1,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 1, 0]",1,0,0,"[0, 1, 1]",1,1,1,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
25da2b1b1e77bba58cf234eac71ad996,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[10.0, 3, 5.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 0, 0, 0]",0,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 1, 0]",1,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
25e61f561e1cba03a113fe7d6fedde8b,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 2.0, 5.0, 6.0, 8.0, 10.0]","[0, 1, 0]",1,0,0,"[0, 0, 0, 1, 0]",1,0,0,"[0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[1, 0, 0]",1,0,0,"[0, 0, 1]",1,0,0,[],,,,"[0, 1, 1]",1,1,1,[],,,,"[0, 1, 1, 1]",1,1,1
25ecaf43663af0ab0868ad0cb3d8e6f9,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[2.0, 3, 6.0, 8.0, 10.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 1, 0, 1]",1,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 1, 0]",1,0,0,[],,,,"[0, 1, 1]",1,1,1,[],,,,"[0, 1, 1, 1]",1,1,1
261a8729f567dd034042a37e29ee9ff0,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 10.0, 4.0]","[0, 1, 0]",1,0,0,"[0, 0, 0, 0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 1, 1]",1,1,1,"[0, 0, 0]",0,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
266b37b9c7a420bcbbb0bae598b12acb,"['Slither', 'MAIAN', 'Solhint', 'Mythril', 'Semgrep']","[1.0, 10.0, 5]","[0, 1, 1]",1,1,1,"[0, 0, 0, 0, 0]",0,0,0,"[0, 0]",0,0,0,"[0, 0, 0]",0,0,0,"[0, 0, 1]",1,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
2670a1455a1ff1fc23d11215c8c78a54,"['Slither', 'MAIAN', 'VeriSmart', 'Solhint', 'Mythril', 'Semgrep']","[10.0, 2.0, 4.0, 5.0]","[0, 0, 0]",0,0,0,"[0, 0, 0, 1, 0, 0]",1,0,0,"[0, 0, 0]",0,0,0,"[0, 1, 1]",1,1,1,"[0, 1, 0]",1,0,0,"[0, 0, 0]",0,0,0,[],,,,"[0, 0, 0]",0,0,0,[],,,,"[0, 1, 1, 1]",1,1,1
