contractAddress,Semgrep_Labels,Semgrep_AnalysisTime,Semgrep_SWC_Code,Semgrep_SWC_Title,Semgrep_DASP_Rank,Semgrep_DASP_Title
4a4837d1c628fae97c22d8bb39b40fbd,safe,1.8884425163269043,[],[],[],[]
4a59c04698042db1d88c51de8ae1e12d,['non_payable_constructor'],1.889352560043335,[],[],[],[]
4a5f293ebc9629b609b7a3450a56b637,"['use_nested_if', 'use_prefix_increment_not_postfix']",1.675405502319336,[],[],[],[]
4a73f761ebd052a751692461d0e8a8d9,['use_nested_if'],3.419175386428833,[],[],[],[]
4a843f27752b3582681f84950c5c7acd,"['array_length_outside_loop', 'init_variables_with_default_value', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_multiple_require', 'use_nested_if', 'use_ownable2step', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",2.0115280151367188,[],[],[],[]
4a9de2e86eaa003bf230228f4fc5df54,"['array_length_outside_loop', 'init_variables_with_default_value', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",2.0317187309265137,[],[],[],[]
4adce7d18ea22e9f5fd224269e0baad2,"['array_length_outside_loop', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",2.0101261138916016,[],[],[],[]
4b16e58a03cb2617afa2b4cf66fbe3c7,"['init_variables_with_default_value', 'use_multiple_require', 'use_ownable2step']",2.070168256759644,[],[],[],[]
4b24b03ac448d5a256ace0100f735714,"['array_length_outside_loop', 'init_variables_with_default_value', 'non_payable_constructor', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_multiple_require', 'use_prefix_increment_not_postfix']",1.6533963680267334,[],[],[],[]
4b5a3982a516ce37927c255f5a1039de,"['array_length_outside_loop', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_increment_not_postfix']",1.9760756492614744,[],[],[],[]
4b764a6ddfa7867814b99051364679d5,"['array_length_outside_loop', 'init_variables_with_default_value', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_prefix_increment_not_postfix']",1.968644380569458,[],[],[],[]
4b8c2ca766f6ab305ab875543a436e94,"['init_variables_with_default_value', 'use_multiple_require', 'use_nested_if']",1.679647445678711,[],[],[],[]
4ba742ea146ccabe52097cf7bfa3452e,"['non_payable_constructor', 'use_custom_error_not_require', 'use_short_revert_string']",1.5962731838226318,[],[],[],[]
4baad7e475a357dd8d7580d3be0afc02,"['init_variables_with_default_value', 'use_ownable2step']",1.9168140888214111,[],[],[],[]
4baae957e144419d5f422d8c061d7d10,"['array_length_outside_loop', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_prefix_increment_not_postfix']",1.603053331375122,[],[],[],[]
4bb10d38e29a22ccaf28dc1d22caf799,['use_nested_if'],1.8970036506652832,[],[],[],[]
4bc3ac502d6cf70ba84eb9dba6a1c6e6,"['array_length_outside_loop', 'init_variables_with_default_value', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_multiple_require', 'use_ownable2step', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",2.016831874847412,[],[],[],[]
4bc56bce034eb7740b04a293d1f8a072,['use_multiple_require'],2.022990465164185,[],[],[],[]
4be9448c27b41b10dad093f6549b351d,"['array_length_outside_loop', 'init_variables_with_default_value', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_increment_not_postfix']",1.9636101722717283,[],[],[],[]
4c060997a50a01f3dd8e5579595dab89,"['init_variables_with_default_value', 'use_multiple_require', 'use_ownable2step']",1.9193038940429688,[],[],[],[]
4c2765900748e57527062df0f52b9ee1,['non_payable_constructor'],1.961075782775879,[],[],[],[]
4c79dda23cd4d155f5af69f7f22f87be,"['init_variables_with_default_value', 'use_nested_if']",1.6690118312835691,[],[],[],[]
4c7eda457bb013264b3a749886513cbf,"['array_length_outside_loop', 'compound_sweeptoken_not_restricted', 'unnecessary_checked_arithmetic_in_loop', 'use_prefix_increment_not_postfix']",1.883228540420532,[105.0],['Unprotected Ether Withdrawal'],[2.0],['Access Control']
4c8c53c8c930fd9003b740e3546e3164,safe,1.6387102603912354,[],[],[],[]
4c924e28a1fafd086b8e16367d51364b,safe,1.6215004920959473,[],[],[],[]
4cb0147e085a037e42dd892923e23214,['use_ownable2step'],1.645475149154663,[],[],[],[]
4cb1b6df2a4aa110e0147704bfd47e98,safe,1.819396734237671,[],[],[],[]
4cb3e244ca466b3e654ec5d16cbd5025,"['array_length_outside_loop', 'incorrect_use_of_blockhash', 'inefficient_state_variable_increment', 'non_payable_constructor', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_custom_error_not_require', 'use_multiple_require', 'use_nested_if', 'use_prefix_increment_not_postfix']",1.9545817375183103,[120.0],['Weak Sources of Randomness from Chain Attributes'],[6.0],['Bad Randomness']
4cba07901d5977d051b652e5cdb714ad,['init_variables_with_default_value'],1.9981224536895752,[],[],[],[]
4d0e5f7a4791800e9b0449583d062607,safe,1.9775519371032717,[],[],[],[]
4d14aab75a63ecdb68728c8960d405d5,"['use_nested_if', 'use_ownable2step']",2.0199546813964844,[],[],[],[]
4d170b563b4b05e81e5fb375fd5c3481,safe,1.856501579284668,[],[],[],[]
4d260e06d4353d45acea48b899368753,"['inefficient_state_variable_increment', 'state_variable_read_in_a_loop', 'use_nested_if', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",2.1036179065704346,[],[],[],[]
4d326e34683da42bfc493fcca631cb1d,"['non_payable_constructor', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_custom_error_not_require', 'use_prefix_increment_not_postfix', 'use_short_revert_string']",2.047152042388916,[],[],[],[]
4d74b035ac6fd69611fbe1ce8982491c,"['array_length_outside_loop', 'non_payable_constructor', 'use_prefix_increment_not_postfix']",4.016255855560303,[],[],[],[]
4d756a8860f5854c431cb00d3d76aa08,['init_variables_with_default_value'],1.869420289993286,[],[],[],[]
4db17c016d7caf4387984599ed87e9cc,safe,1.8285388946533203,[],[],[],[]
4db5297dd03600f6305aecb468df8d48,safe,1.6764883995056152,[],[],[],[]
4de8b097756e218e5f242e6e055fb965,safe,1.6529953479766846,[],[],[],[]
4e20de62cef6ee9903473fd879151107,"['array_length_outside_loop', 'non_payable_constructor', 'unnecessary_checked_arithmetic_in_loop', 'use_custom_error_not_require', 'use_nested_if', 'use_ownable2step', 'use_prefix_increment_not_postfix', 'use_short_revert_string']",1.9660840034484863,[],[],[],[]
4e545b5752909122d4322b1b9dfed389,"['array_length_outside_loop', 'init_variables_with_default_value', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",2.0476460456848145,[],[],[],[]
4e549dc1a7f59c779ab614437fd6c26d,"['array_length_outside_loop', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if']",1.8922467231750488,[],[],[],[]
4e76d197c9abfae7f2f08c2e02b3732e,"['inefficient_state_variable_increment', 'use_nested_if']",1.845367670059204,[],[],[],[]
4e7cc2c944298de4c1418619b47e2c6a,safe,1.5908362865447998,[],[],[],[]
4e8ba79cce0f0e6dd028949c17072d38,"['array_length_outside_loop', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop']",1.721372127532959,[],[],[],[]
4ea0ce601a4f85e1b85fb1ffb42deb96,['use_nested_if'],1.9053330421447756,[],[],[],[]
4eb8f879ea15f24bb24b6027728131b1,['inefficient_state_variable_increment'],1.88285493850708,[],[],[],[]
4ec4bd45fce75d2488ec8a999872ba88,safe,1.832157850265503,[],[],[],[]
4ecd7575165cbb435173923a17c1a0f9,"['array_length_outside_loop', 'inefficient_state_variable_increment', 'init_variables_with_default_value', 'non_payable_constructor', 'unnecessary_checked_arithmetic_in_loop', 'use_multiple_require', 'use_nested_if', 'use_ownable2step', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",2.0813355445861816,[],[],[],[]
4f085887b8c5b4b4a258a1000f470109,safe,1.9029152393341064,[],[],[],[]
4f0ca43c1a21b93e19cb058ce8ff6397,"['init_variables_with_default_value', 'non_payable_constructor', 'use_custom_error_not_require', 'use_short_revert_string']",1.694526195526123,[],[],[],[]
4f6550cc665ea2213fa83452a4c0e37f,['use_nested_if'],1.9197030067443848,[],[],[],[]
4f87729005429b2dd44d0a12a82719ca,"['array_length_outside_loop', 'non_payable_constructor', 'use_multiple_require', 'use_ownable2step']",1.6623468399047852,[],[],[],[]
4f9b5b5d60768a1736cf6cf25d77a0e6,safe,1.84321403503418,[],[],[],[]
4f9fe264fdc7eae979762b342d605f93,"['inefficient_state_variable_increment', 'init_variables_with_default_value']",2.0106353759765625,[],[],[],[]
4fc2d04a108917aa56278da236c05e7d,"['array_length_outside_loop', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",1.6404008865356443,[],[],[],[]
4ff44cb73cbed3545d973b7d72fb1d49,"['inefficient_state_variable_increment', 'init_variables_with_default_value', 'use_multiple_require', 'use_prefix_increment_not_postfix']",1.6712148189544678,[],[],[],[]
500596c90cce1c2c93e748b9d8b89a9d,safe,1.919243574142456,[],[],[],[]
5013c5070384de60c0e95b1810f0c5eb,"['inefficient_state_variable_increment', 'init_variables_with_default_value', 'use_nested_if']",1.7277073860168457,[],[],[],[]
5035e7ea5d8acb1cbd2ea5481a750d1c,"['inefficient_state_variable_increment', 'init_variables_with_default_value']",1.994971513748169,[],[],[],[]
504d2a0ec5897ff5fa31ab8b5d829f3a,"['array_length_outside_loop', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",1.89638352394104,[],[],[],[]
50522779e64af4857297e9f837549720,"['array_length_outside_loop', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",1.9724500179290767,[],[],[],[]
505345e7fb02a545f62026df5b7ae895,['use_custom_error_not_require'],1.8913602828979488,[],[],[],[]
5057afa55b2c888f155eab5bc771fdfa,"['use_custom_error_not_require', 'use_nested_if', 'use_short_revert_string']",2.0247085094451904,[],[],[],[]
5060e296f9404f4a1612d90192c94ce1,"['array_length_outside_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",1.827746152877808,[],[],[],[]
5074ee1ef1168d21ca760af0e0dae763,safe,1.6699519157409668,[],[],[],[]
50ad1d12b96bf8a745bd022e4923d61e,"['non_payable_constructor', 'use_multiple_require']",1.9559211730957031,[],[],[],[]
50d22d4d3f3830c8fd94382a9bd2d98b,"['init_variables_with_default_value', 'use_nested_if', 'use_ownable2step']",1.9208588600158687,[],[],[],[]
51013b9d4c4598ed7111787f97ab6c83,['inefficient_state_variable_increment'],1.6389012336730957,[],[],[],[]
51118a00c4fbf06d8cad50ec7ae50046,"['init_variables_with_default_value', 'non_payable_constructor', 'use_custom_error_not_require', 'use_multiple_require', 'use_nested_if', 'use_short_revert_string']",1.9853436946868896,[],[],[],[]
5114069476ba978d5ae1d0663e003f64,"['array_length_outside_loop', 'init_variables_with_default_value', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_ownable2step', 'use_prefix_increment_not_postfix']",1.6692323684692385,[],[],[],[]
511531ba03b3cff280ab70a3a0dd96a6,safe,1.8694658279418943,[],[],[],[]
512452623f798d3e6d048296a8c14bbd,"['init_variables_with_default_value', 'non_payable_constructor', 'unnecessary_checked_arithmetic_in_loop', 'use_multiple_require', 'use_prefix_increment_not_postfix']",1.6382906436920166,[],[],[],[]
513fc960972bc7d29aeb3ee6ee5a96b9,"['array_length_outside_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_prefix_increment_not_postfix']",2.124572277069092,[],[],[],[]
5156ae9d80a0f2c59f2cb9f4fe8b6f08,"['init_variables_with_default_value', 'use_multiple_require', 'use_nested_if']",1.5774433612823486,[],[],[],[]
516746c916da5c3a75b3489a1db1bee7,"['inefficient_state_variable_increment', 'init_variables_with_default_value', 'use_nested_if']",1.6769440174102783,[],[],[],[]
5169cb5942918e0f6ef93de6d075392d,"['inefficient_state_variable_increment', 'init_variables_with_default_value']",1.913329839706421,[],[],[],[]
516f52616877ecbbd0c2d5d87ed5fcc9,"['array_length_outside_loop', 'inefficient_state_variable_increment', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_multiple_require', 'use_nested_if', 'use_prefix_increment_not_postfix']",1.9497480392456052,[],[],[],[]
517731eb3fb9ae0024fa9d1b39cda7ac,safe,1.8365633487701416,[],[],[],[]
518b6dbd3eb8ae62de3f395b63d203ec,safe,2.1115105152130127,[],[],[],[]
51b82cd091f192493f43dd2934e1b2fc,"['array_length_outside_loop', 'init_variables_with_default_value', 'unnecessary_checked_arithmetic_in_loop', 'use_multiple_require', 'use_nested_if', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",2.118238925933838,[],[],[],[]
51bb40ac26cd9e63950dfe09d19a9683,"['init_variables_with_default_value', 'use_nested_if']",1.9534268379211424,[],[],[],[]
51c780cb21ecdba64311ebe32a8f8d4d,"['use_custom_error_not_require', 'use_short_revert_string']",1.85402250289917,[],[],[],[]
51c7ce3370b12d978e9191bc04154abb,"['array_length_outside_loop', 'non_payable_constructor', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_prefix_increment_not_postfix']",1.989053010940552,[],[],[],[]
51e3db2348306e22a0f109c0d8756be9,"['inefficient_state_variable_increment', 'init_variables_with_default_value']",1.9836938381195068,[],[],[],[]
51f3ebb91aa58fa592d0655d892ac66c,safe,1.971848964691162,[],[],[],[]
521629292ab18d062ec49f19e5ab393b,"['array_length_outside_loop', 'init_variables_with_default_value', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_multiple_require', 'use_nested_if', 'use_prefix_increment_not_postfix']",2.091639757156372,[],[],[],[]
5249d54436355e974f98dbed02349d5d,"['inefficient_state_variable_increment', 'init_variables_with_default_value', 'use_prefix_increment_not_postfix']",2.0017049312591557,[],[],[],[]
525db91e1a083c9d33c43d96d65294c6,"['init_variables_with_default_value', 'use_prefix_increment_not_postfix']",1.6726341247558594,[],[],[],[]
526bb275d8a973307fcfeed06f88643f,safe,1.9806122779846191,[],[],[],[]
526f7b6b87dbd93fbf04564b3c074d70,['use_multiple_require'],1.5289089679718018,[],[],[],[]
52713e629e1353b00302037ab5e48fbf,"['init_variables_with_default_value', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_ownable2step', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",2.02901554107666,[],[],[],[]
5283f08586d731fa6f277aa9314eecc9,['use_prefix_increment_not_postfix'],1.8996078968048096,[],[],[],[]
528f5f115cd977485cac5602b20eb516,"['init_variables_with_default_value', 'use_multiple_require']",1.6615417003631592,[],[],[],[]
52b192177711c0e46c4ff379014f10e3,['use_ownable2step'],1.8890197277069087,[],[],[],[]
52bc61b15493ea414ef56f53109fd753,safe,1.650620937347412,[],[],[],[]
52c682ab889662a3bada7d1e03e11ba5,"['inefficient_state_variable_increment', 'use_prefix_increment_not_postfix']",2.1197900772094727,[],[],[],[]
52caeccd17160d227634d4be5578c309,safe,1.827231168746948,[],[],[],[]
52d62e4bf3e67582db8cdea0a5fab378,"['array_length_outside_loop', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_increment_not_postfix']",1.6765518188476562,[],[],[],[]
530aa81dc323f2b072e098be8cc52917,"['inefficient_state_variable_increment', 'init_variables_with_default_value', 'use_multiple_require', 'use_nested_if']",2.145054340362549,[],[],[],[]
532aba589ecbf1f9be5f332af38a0786,"['inefficient_state_variable_increment', 'use_nested_if', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",1.686931848526001,[],[],[],[]
533b96fbecadb64bb67444b09d63ba79,"['init_variables_with_default_value', 'use_nested_if']",2.0125699043273926,[],[],[],[]
535508e9c04b204d62cb85d1a13a80e8,safe,1.8539366722106931,[],[],[],[]
53844e55fbaa3f5af497297a11c3ca29,['non_payable_constructor'],2.234729051589966,[],[],[],[]
538baeca159e3d02a50a2b2dc678cec4,['use_nested_if'],2.0072546005249023,[],[],[],[]
53d983142dfc565b8196a72045480d66,"['array_length_outside_loop', 'inefficient_state_variable_increment', 'init_variables_with_default_value', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",2.089749336242676,[],[],[],[]
53e83e35c20d3d9ef07a4060f6e368d3,safe,1.843815565109253,[],[],[],[]
53e84be74111a0fa7fe48e23a5274298,"['array_length_outside_loop', 'inefficient_state_variable_increment', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",2.039479732513428,[],[],[],[]
54333990752c100afa6dca3af363c950,['use_prefix_increment_not_postfix'],1.6658930778503418,[],[],[],[]
54341e505565ff1c74622dbdd0765582,"['inefficient_state_variable_increment', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop']",1.6273481845855713,[],[],[],[]
5436a080bd0e6bb074c165d6d7b8cba4,safe,1.9402568340301516,[],[],[],[]
544ddf7650d4359817a2526b33091fa5,"['array_length_outside_loop', 'inefficient_state_variable_increment', 'init_variables_with_default_value', 'non_payable_constructor', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_custom_error_not_require', 'use_multiple_require', 'use_nested_if', 'use_ownable2step', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix', 'use_short_revert_string']",4.460433006286621,[],[],[],[]
546ebb8214267e1ea7c9014ba064cbc1,safe,1.921833038330078,[],[],[],[]
547c67d8883d20eb31cf8f956213bcc5,"['array_length_outside_loop', 'inefficient_state_variable_increment', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_increment_not_postfix']",2.031352996826172,[],[],[],[]
549f57c13cf65b0aeb5bf949681c95cc,"['inefficient_state_variable_increment', 'init_variables_with_default_value', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",2.004041910171509,[],[],[],[]
54a1243d7849bfacc39d0fe2ee49dac2,"['array_length_outside_loop', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",1.6786980628967283,[],[],[],[]
54a416b397e2725d7b7982b42b4d930a,"['delegatecall_to_arbitrary_address', 'non_payable_constructor']",1.5924029350280762,[112.0],['Delegatecall to Untrusted Callee'],[2.0],['Access Control']
54d71e8cbee37d30173034d73ba5f1e2,"['array_length_outside_loop', 'inefficient_state_variable_increment', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_increment_not_postfix']",1.6999170780181885,[],[],[],[]
54df283677c16e219636edca9d5af470,"['array_length_outside_loop', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",1.7248311042785645,[],[],[],[]
54dfb393344c462d17b72a47ced70b19,"['init_variables_with_default_value', 'non_payable_constructor', 'use_ownable2step']",2.0641472339630127,[],[],[],[]
54e3beba4ddff7a98f90e099613a0e6e,['use_nested_if'],1.9619009494781492,[],[],[],[]
550dc9babd913742cecfdd3400ec2480,['inefficient_state_variable_increment'],1.994724988937378,[],[],[],[]
5520ef7276baf29282ea39f04ba93b0e,"['array_length_outside_loop', 'inefficient_state_variable_increment', 'init_variables_with_default_value', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",1.7876803874969482,[],[],[],[]
55340828a462711e442969af0df94da3,['use_nested_if'],1.902456521987915,[],[],[],[]
553e36a737b05e3a38d005c34c9f1c51,['init_variables_with_default_value'],1.9363861083984373,[],[],[],[]
5542783e0e5af266da17a6a95324d0e1,"['state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_prefix_increment_not_postfix']",1.8563549518585205,[],[],[],[]
55b288e6e4ff8b809c3287e281e307ec,"['init_variables_with_default_value', 'use_nested_if']",2.0237839221954346,[],[],[],[]
55b9ce83f39d104eaa3c1e41c7dce744,safe,1.8993821144104004,[],[],[],[]
55ba44ea334f865ade83857411b33872,['use_nested_if'],1.7095329761505127,[],[],[],[]
55cb97887cddcc527ef45c3e3053f550,safe,4.08602786064148,[],[],[],[]
55d078d9b5cdda996c1578c5320af52f,['use_nested_if'],1.9124064445495603,[],[],[],[]
560ed84c5c67a0d82a341905ba33741e,"['init_variables_with_default_value', 'non_payable_constructor']",1.9364769458770752,[],[],[],[]
560ef3f0f0f23a6517d24048eccc78dd,safe,1.871354818344116,[],[],[],[]
5612b3b62c3508e67ec3309b68e7d1e2,"['inefficient_state_variable_increment', 'use_nested_if']",1.9920241832733157,[],[],[],[]
562ad9604347acd5a7091cd750777d0b,safe,1.6075520515441897,[],[],[],[]
563c9ddc8d9beb59577ab317bb2d8c8f,safe,1.5246610641479492,[],[],[],[]
564597f346421e0ae96e92266374d8c5,['use_custom_error_not_require'],1.6949701309204102,[],[],[],[]
56a029aa9ad02e9d3d0ddbd1152fdded,"['init_variables_with_default_value', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_ownable2step', 'use_prefix_increment_not_postfix']",1.6596119403839111,[],[],[],[]
56d37edcdbad29a19c64d906e452b2e5,"['inefficient_state_variable_increment', 'use_nested_if']",1.6917903423309326,[],[],[],[]
56db50c77b9d2b6960c93e739e7592b9,['use_nested_if'],1.9846282005310056,[],[],[],[]
56f2869b2219a217fa7f0523a3c738f1,safe,1.9327068328857424,[],[],[],[]
56f94589762f20250ef80b228986bc7f,safe,1.8460144996643064,[],[],[],[]
570022731e452a43a792ea0dccea89b7,"['inefficient_state_variable_increment', 'init_variables_with_default_value']",1.8669464588165283,[],[],[],[]
570b1a96f27b35bde1e620a40fba0095,"['inefficient_state_variable_increment', 'init_variables_with_default_value', 'non_payable_constructor', 'use_custom_error_not_require', 'use_short_revert_string']",1.7446775436401367,[],[],[],[]
57126087edbd693976ca7cf99db8dbfd,"['init_variables_with_default_value', 'non_payable_constructor', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_custom_error_not_require', 'use_multiple_require', 'use_nested_if', 'use_short_revert_string']",2.0669853687286377,[],[],[],[]
57135c995bd574191e2172bac7baf110,"['use_custom_error_not_require', 'use_prefix_increment_not_postfix', 'use_short_revert_string']",1.669248342514038,[],[],[],[]
571a03ada9deda17253fa276d1eca7e4,safe,1.5606274604797363,[],[],[],[]
5734a4453bb917eb504f91c9686d73e2,"['array_length_outside_loop', 'non_payable_constructor', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_increment_not_postfix']",1.8797495365142824,[],[],[],[]
5779579f9ba8cd1df1d151db09b2ace5,['inefficient_state_variable_increment'],1.9514899253845213,[],[],[],[]
578c4dc33ce8c9c13071e7909c4c9fef,safe,1.5495343208312988,[],[],[],[]
57954bb1a9d9acec6bce76012147dcb2,"['inefficient_state_variable_increment', 'use_ownable2step']",1.991417407989502,[],[],[],[]
57a69b2d2244b1919ab0d4790913d5ff,"['inefficient_state_variable_increment', 'non_payable_constructor', 'use_custom_error_not_require', 'use_multiple_require', 'use_nested_if', 'use_ownable2step', 'use_prefix_increment_not_postfix', 'use_short_revert_string']",1.7247192859649658,[],[],[],[]
57b81bc4321c5de813de2f180395ce07,"['array_length_outside_loop', 'inefficient_state_variable_increment', 'state_variable_read_in_a_loop', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",1.8794329166412356,[],[],[],[]
57b9bdeb65d7e8d48c256144f0387bd3,"['array_length_outside_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_prefix_increment_not_postfix']",1.920637607574463,[],[],[],[]
57d7b6bf36fc9ef5c366e1f5d0258ab9,['inefficient_state_variable_increment'],1.6171417236328125,[],[],[],[]
57fa598a26ec96a5ddee6dd9b27ab16b,['non_payable_constructor'],1.9698567390441892,[],[],[],[]
58209a79b8be85ea709848f185102db5,"['init_variables_with_default_value', 'non_payable_constructor', 'use_nested_if', 'use_prefix_increment_not_postfix']",1.7199821472167969,[],[],[],[]
58aec001e853b83271712487a2dbc5ec,"['array_length_outside_loop', 'inefficient_state_variable_increment', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_multiple_require', 'use_nested_if', 'use_prefix_increment_not_postfix']",1.6253435611724854,[],[],[],[]
58e98e6eb7bb3599b931eb4c3fcebec9,"['init_variables_with_default_value', 'use_nested_if']",1.96698260307312,[],[],[],[]
58fa47d66cc69ba40b5b6417be40e5f1,['use_nested_if'],2.014946222305298,[],[],[],[]
59322650d1f99795d38e9753bb71a350,"['inefficient_state_variable_increment', 'init_variables_with_default_value', 'use_nested_if']",1.937741041183472,[],[],[],[]
595f6c75a474df0bf0b0c9e6f13ebab7,"['inefficient_state_variable_increment', 'init_variables_with_default_value', 'use_nested_if']",1.989976167678833,[],[],[],[]
596450c94cbf6a75b2d81d7cb4a30f49,"['array_length_outside_loop', 'inefficient_state_variable_increment', 'non_payable_constructor', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_custom_error_not_require', 'use_multiple_require', 'use_ownable2step', 'use_prefix_decrement_not_postfix', 'use_prefix_increment_not_postfix']",1.6454052925109863,[],[],[],[]
598fbce8da121878121b1235aff55132,safe,1.868434190750122,[],[],[],[]
5999c905982f6359350d2e4032618cdc,"['array_length_outside_loop', 'inefficient_state_variable_increment', 'init_variables_with_default_value', 'non_payable_constructor', 'unnecessary_checked_arithmetic_in_loop', 'use_ownable2step', 'use_prefix_increment_not_postfix']",1.7219572067260742,[],[],[],[]
599adde1c28fe29bc6d775bcab184919,"['array_length_outside_loop', 'init_variables_with_default_value', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_nested_if', 'use_prefix_increment_not_postfix']",1.976301670074463,[],[],[],[]
59b7aceb13ac5d71a900b6c52015373c,safe,1.9493722915649412,[],[],[],[]
59f084f924733e006acde4cee4656330,"['array_length_outside_loop', 'erc777_reentrancy', 'inefficient_state_variable_increment', 'init_variables_with_default_value', 'non_payable_constructor', 'state_variable_read_in_a_loop', 'unnecessary_checked_arithmetic_in_loop', 'use_custom_error_not_require', 'use_prefix_increment_not_postfix', 'use_short_revert_string']",2.0690035820007324,[107.0],['Reentrancy'],[1.0],['Reentrancy']
